grid_row,grid_col,probability,hour
6667.0,303.0,1.5685404962570383e-06,0.0
6667.0,303.0,1.4088113214854473e-06,1.0
6667.0,303.0,1.2607195580186441e-06,2.0
6667.0,303.0,1.163512945943357e-06,3.0
6667.0,303.0,9.408048394046792e-07,4.0
6667.0,303.0,8.930001792408974e-07,5.0
6667.0,303.0,9.498181285525064e-07,6.0
6667.0,303.0,1.197854718519252e-06,7.0
6667.0,303.0,1.7289542246347966e-06,8.0
6667.0,303.0,2.1917124624016387e-06,9.0
6667.0,303.0,2.4932583259168702e-06,10.0
6667.0,303.0,2.5245196072650224e-06,11.0
6667.0,303.0,2.3812197190413668e-06,12.0
6667.0,303.0,2.5206404701634262e-06,13.0
6667.0,303.0,2.451500555940867e-06,14.0
6667.0,303.0,2.2710065884489665e-06,15.0
6667.0,303.0,2.3435692707023483e-06,16.0
6667.0,303.0,2.2675838204181487e-06,17.0
6667.0,303.0,2.2635905910488582e-06,18.0
6667.0,303.0,2.2988451017663005e-06,19.0
6667.0,303.0,2.295992795073951e-06,20.0
6667.0,303.0,2.2688388353627793e-06,21.0
6667.0,303.0,1.9044281323481605e-06,22.0
6667.0,303.0,1.728611947831713e-06,23.0
6667.0,304.0,1.219975941533252e-06,0.0
6667.0,304.0,1.0957421389331255e-06,1.0
6667.0,304.0,9.80559656236723e-07,2.0
6667.0,304.0,9.049545135114997e-07,3.0
6667.0,304.0,7.317370973147505e-07,4.0
6667.0,304.0,6.945556949651424e-07,5.0
6667.0,304.0,7.38747433318616e-07,6.0
6667.0,304.0,9.316647810705293e-07,7.0
6667.0,304.0,1.3447421747159528e-06,8.0
6667.0,304.0,1.704665248534608e-06,9.0
6667.0,304.0,1.9392009201575654e-06,10.0
6667.0,304.0,1.963515250095017e-06,11.0
6667.0,304.0,1.8520597814766184e-06,12.0
6667.0,304.0,1.9604981434604427e-06,13.0
6667.0,304.0,1.906722654620674e-06,14.0
6667.0,304.0,1.7663384576825294e-06,15.0
6667.0,304.0,1.8227760994351595e-06,16.0
6667.0,304.0,1.763676304769671e-06,17.0
6667.0,304.0,1.7605704597046673e-06,18.0
6667.0,304.0,1.7879906347071226e-06,19.0
6667.0,304.0,1.785772173946406e-06,20.0
6667.0,304.0,1.764652427504384e-06,21.0
6667.0,304.0,1.481221880715236e-06,22.0
6667.0,304.0,1.3444759594246654e-06,23.0
6667.0,305.0,8.714113868094657e-08,0.0
6667.0,305.0,7.82672956380804e-08,1.0
6667.0,305.0,7.003997544548022e-08,2.0
6667.0,305.0,6.463960810796426e-08,3.0
6667.0,305.0,5.226693552248217e-08,4.0
6667.0,305.0,4.9611121068938737e-08,5.0
6667.0,305.0,5.276767380847257e-08,6.0
6667.0,305.0,6.654748436218066e-08,7.0
6667.0,305.0,9.605301247971091e-08,8.0
6667.0,305.0,1.217618034667577e-07,9.0
6667.0,305.0,1.3851435143982611e-07,10.0
6667.0,305.0,1.4025108929250124e-07,11.0
6667.0,305.0,1.3228998439118702e-07,12.0
6667.0,305.0,1.4003558167574588e-07,13.0
6667.0,305.0,1.3619447533004815e-07,14.0
6667.0,305.0,1.2616703269160923e-07,15.0
6667.0,305.0,1.301982928167971e-07,16.0
6667.0,305.0,1.2597687891211935e-07,17.0
6667.0,305.0,1.2575503283604766e-07,18.0
6667.0,305.0,1.2771361676479445e-07,19.0
6667.0,305.0,1.2755515528188615e-07,20.0
6667.0,305.0,1.2604660196459884e-07,21.0
6667.0,305.0,1.0580156290823113e-07,22.0
6667.0,305.0,9.603399710176181e-08,23.0
6667.0,309.0,3.4856455472378626e-07,0.0
6667.0,309.0,3.130691825523216e-07,1.0
6667.0,309.0,2.801599017819209e-07,2.0
6667.0,309.0,2.5855843243185703e-07,3.0
6667.0,309.0,2.090677420899287e-07,4.0
6667.0,309.0,1.9844448427575495e-07,5.0
6667.0,309.0,2.1107069523389028e-07,6.0
6667.0,309.0,2.6618993744872265e-07,7.0
6667.0,309.0,3.8421204991884365e-07,8.0
6667.0,309.0,4.870472138670308e-07,9.0
6667.0,309.0,5.540574057593045e-07,10.0
6667.0,309.0,5.61004357170005e-07,11.0
6667.0,309.0,5.291599375647481e-07,12.0
6667.0,309.0,5.601423267029835e-07,13.0
6667.0,309.0,5.447779013201926e-07,14.0
6667.0,309.0,5.046681307664369e-07,15.0
6667.0,309.0,5.207931712671885e-07,16.0
6667.0,309.0,5.039075156484774e-07,17.0
6667.0,309.0,5.030201313441906e-07,18.0
6667.0,309.0,5.108544670591778e-07,19.0
6667.0,309.0,5.102206211275446e-07,20.0
6667.0,309.0,5.041864078583954e-07,21.0
6667.0,309.0,4.232062516329245e-07,22.0
6667.0,309.0,3.8413598840704724e-07,23.0
6667.0,310.0,4.357056934047329e-07,0.0
6667.0,310.0,3.9133647819040204e-07,1.0
6667.0,310.0,3.5019987722740116e-07,2.0
6667.0,310.0,3.2319804053982137e-07,3.0
6667.0,310.0,2.613346776124109e-07,4.0
6667.0,310.0,2.480556053446937e-07,5.0
6667.0,310.0,2.638383690423629e-07,6.0
6667.0,310.0,3.3273742181090335e-07,7.0
6667.0,310.0,4.802650623985547e-07,8.0
6667.0,310.0,6.088090173337887e-07,9.0
6667.0,310.0,6.925717571991307e-07,10.0
6667.0,310.0,7.012554464625063e-07,11.0
6667.0,310.0,6.614499219559353e-07,12.0
6667.0,310.0,7.001779083787296e-07,13.0
6667.0,310.0,6.809723766502409e-07,14.0
6667.0,310.0,6.308351634580463e-07,15.0
6667.0,310.0,6.509914640839857e-07,16.0
6667.0,310.0,6.298843945605969e-07,17.0
6667.0,310.0,6.287751641802384e-07,18.0
6667.0,310.0,6.385680838239724e-07,19.0
6667.0,310.0,6.377757764094308e-07,20.0
6667.0,310.0,6.302330098229944e-07,21.0
6667.0,310.0,5.290078145411557e-07,22.0
6667.0,310.0,4.801699855088091e-07,23.0
6668.0,269.0,8.714113868094658e-07,0.0
6668.0,269.0,7.826729563808041e-07,1.0
6668.0,269.0,7.003997544548023e-07,2.0
6668.0,269.0,6.463960810796427e-07,3.0
6668.0,269.0,5.226693552248218e-07,4.0
6668.0,269.0,4.961112106893874e-07,5.0
6668.0,269.0,5.276767380847258e-07,6.0
6668.0,269.0,6.654748436218067e-07,7.0
6668.0,269.0,9.605301247971094e-07,8.0
6668.0,269.0,1.2176180346675774e-06,9.0
6668.0,269.0,1.3851435143982613e-06,10.0
6668.0,269.0,1.4025108929250125e-06,11.0
6668.0,269.0,1.3228998439118706e-06,12.0
6668.0,269.0,1.4003558167574592e-06,13.0
6668.0,269.0,1.3619447533004818e-06,14.0
6668.0,269.0,1.2616703269160927e-06,15.0
6668.0,269.0,1.3019829281679714e-06,16.0
6668.0,269.0,1.2597687891211939e-06,17.0
6668.0,269.0,1.2575503283604767e-06,18.0
6668.0,269.0,1.2771361676479449e-06,19.0
6668.0,269.0,1.2755515528188616e-06,20.0
6668.0,269.0,1.2604660196459887e-06,21.0
6668.0,269.0,1.0580156290823114e-06,22.0
6668.0,269.0,9.603399710176183e-07,23.0
6668.0,270.0,2.7188035268454994e-05,0.0
6668.0,270.0,2.4419396239080783e-05,1.0
6668.0,270.0,2.185247233898956e-05,2.0
6668.0,270.0,2.0167557729684602e-05,3.0
6668.0,270.0,1.630728388301424e-05,4.0
6668.0,270.0,1.5478669773508695e-05,5.0
6668.0,270.0,1.646351422824324e-05,6.0
6668.0,270.0,2.076281512100011e-05,7.0
6668.0,270.0,2.996853989366944e-05,8.0
6668.0,270.0,3.7989682681627935e-05,9.0
6668.0,270.0,4.321647764922522e-05,10.0
6668.0,270.0,4.3758339859259845e-05,11.0
6668.0,270.0,4.1274475130049845e-05,12.0
6668.0,270.0,4.369110148283218e-05,13.0
6668.0,270.0,4.2492676302974505e-05,14.0
6668.0,270.0,3.93641141997816e-05,15.0
6668.0,270.0,4.0621867358840204e-05,16.0
6668.0,270.0,3.930478622058076e-05,17.0
6668.0,270.0,3.9235570244846385e-05,18.0
6668.0,270.0,3.9846648430615386e-05,19.0
6668.0,270.0,3.979720844794799e-05,20.0
6668.0,270.0,3.9326539812954356e-05,21.0
6668.0,270.0,3.301008762736771e-05,22.0
6668.0,270.0,2.996260709574932e-05,23.0
6668.0,271.0,3.4856455472378626e-07,0.0
6668.0,271.0,3.130691825523216e-07,1.0
6668.0,271.0,2.801599017819209e-07,2.0
6668.0,271.0,2.5855843243185703e-07,3.0
6668.0,271.0,2.090677420899287e-07,4.0
6668.0,271.0,1.9844448427575495e-07,5.0
6668.0,271.0,2.1107069523389028e-07,6.0
6668.0,271.0,2.6618993744872265e-07,7.0
6668.0,271.0,3.8421204991884365e-07,8.0
6668.0,271.0,4.870472138670308e-07,9.0
6668.0,271.0,5.540574057593045e-07,10.0
6668.0,271.0,5.61004357170005e-07,11.0
6668.0,271.0,5.291599375647481e-07,12.0
6668.0,271.0,5.601423267029835e-07,13.0
6668.0,271.0,5.447779013201926e-07,14.0
6668.0,271.0,5.046681307664369e-07,15.0
6668.0,271.0,5.207931712671885e-07,16.0
6668.0,271.0,5.039075156484774e-07,17.0
6668.0,271.0,5.030201313441906e-07,18.0
6668.0,271.0,5.108544670591778e-07,19.0
6668.0,271.0,5.102206211275446e-07,20.0
6668.0,271.0,5.041864078583954e-07,21.0
6668.0,271.0,4.232062516329245e-07,22.0
6668.0,271.0,3.8413598840704724e-07,23.0
6668.0,277.0,1.481399357576092e-06,0.0
6668.0,277.0,1.330544025847367e-06,1.0
6668.0,277.0,1.190679582573164e-06,2.0
6668.0,277.0,1.0988733378353927e-06,3.0
6668.0,277.0,8.885379038821971e-07,4.0
6668.0,277.0,8.433890581719588e-07,5.0
6668.0,277.0,8.97050454744034e-07,6.0
6668.0,277.0,1.1313072341570715e-06,7.0
6668.0,277.0,1.632901212155086e-06,8.0
6668.0,277.0,2.0699506589348813e-06,9.0
6668.0,277.0,2.3547439744770444e-06,10.0
6668.0,277.0,2.3842685179725215e-06,11.0
6668.0,277.0,2.2489297346501798e-06,12.0
6668.0,277.0,2.3806048884876806e-06,13.0
6668.0,277.0,2.315306080610819e-06,14.0
6668.0,277.0,2.1448395557573574e-06,15.0
6668.0,277.0,2.2133709778855513e-06,16.0
6668.0,277.0,2.1416069415060294e-06,17.0
6668.0,277.0,2.137835558212811e-06,18.0
6668.0,277.0,2.171131485001506e-06,19.0
6668.0,277.0,2.168437639792065e-06,20.0
6668.0,277.0,2.1427922333981806e-06,21.0
6668.0,277.0,1.7986265694399296e-06,22.0
6668.0,277.0,1.6325779507299513e-06,23.0
6668.0,278.0,4.357056934047329e-07,0.0
6668.0,278.0,3.9133647819040204e-07,1.0
6668.0,278.0,3.5019987722740116e-07,2.0
6668.0,278.0,3.2319804053982137e-07,3.0
6668.0,278.0,2.613346776124109e-07,4.0
6668.0,278.0,2.480556053446937e-07,5.0
6668.0,278.0,2.638383690423629e-07,6.0
6668.0,278.0,3.3273742181090335e-07,7.0
6668.0,278.0,4.802650623985547e-07,8.0
6668.0,278.0,6.088090173337887e-07,9.0
6668.0,278.0,6.925717571991307e-07,10.0
6668.0,278.0,7.012554464625063e-07,11.0
6668.0,278.0,6.614499219559353e-07,12.0
6668.0,278.0,7.001779083787296e-07,13.0
6668.0,278.0,6.809723766502409e-07,14.0
6668.0,278.0,6.308351634580463e-07,15.0
6668.0,278.0,6.509914640839857e-07,16.0
6668.0,278.0,6.298843945605969e-07,17.0
6668.0,278.0,6.287751641802384e-07,18.0
6668.0,278.0,6.385680838239724e-07,19.0
6668.0,278.0,6.377757764094308e-07,20.0
6668.0,278.0,6.302330098229944e-07,21.0
6668.0,278.0,5.290078145411557e-07,22.0
6668.0,278.0,4.801699855088091e-07,23.0
6668.0,279.0,1.481399357576092e-06,0.0
6668.0,279.0,1.330544025847367e-06,1.0
6668.0,279.0,1.190679582573164e-06,2.0
6668.0,279.0,1.0988733378353927e-06,3.0
6668.0,279.0,8.885379038821971e-07,4.0
6668.0,279.0,8.433890581719588e-07,5.0
6668.0,279.0,8.97050454744034e-07,6.0
6668.0,279.0,1.1313072341570715e-06,7.0
6668.0,279.0,1.632901212155086e-06,8.0
6668.0,279.0,2.0699506589348813e-06,9.0
6668.0,279.0,2.3547439744770444e-06,10.0
6668.0,279.0,2.3842685179725215e-06,11.0
6668.0,279.0,2.2489297346501798e-06,12.0
6668.0,279.0,2.3806048884876806e-06,13.0
6668.0,279.0,2.315306080610819e-06,14.0
6668.0,279.0,2.1448395557573574e-06,15.0
6668.0,279.0,2.2133709778855513e-06,16.0
6668.0,279.0,2.1416069415060294e-06,17.0
6668.0,279.0,2.137835558212811e-06,18.0
6668.0,279.0,2.171131485001506e-06,19.0
6668.0,279.0,2.168437639792065e-06,20.0
6668.0,279.0,2.1427922333981806e-06,21.0
6668.0,279.0,1.7986265694399296e-06,22.0
6668.0,279.0,1.6325779507299513e-06,23.0
6668.0,280.0,8.714113868094658e-07,0.0
6668.0,280.0,7.826729563808041e-07,1.0
6668.0,280.0,7.003997544548023e-07,2.0
6668.0,280.0,6.463960810796427e-07,3.0
6668.0,280.0,5.226693552248218e-07,4.0
6668.0,280.0,4.961112106893874e-07,5.0
6668.0,280.0,5.276767380847258e-07,6.0
6668.0,280.0,6.654748436218067e-07,7.0
6668.0,280.0,9.605301247971094e-07,8.0
6668.0,280.0,1.2176180346675774e-06,9.0
6668.0,280.0,1.3851435143982613e-06,10.0
6668.0,280.0,1.4025108929250125e-06,11.0
6668.0,280.0,1.3228998439118706e-06,12.0
6668.0,280.0,1.4003558167574592e-06,13.0
6668.0,280.0,1.3619447533004818e-06,14.0
6668.0,280.0,1.2616703269160927e-06,15.0
6668.0,280.0,1.3019829281679714e-06,16.0
6668.0,280.0,1.2597687891211939e-06,17.0
6668.0,280.0,1.2575503283604767e-06,18.0
6668.0,280.0,1.2771361676479449e-06,19.0
6668.0,280.0,1.2755515528188616e-06,20.0
6668.0,280.0,1.2604660196459887e-06,21.0
6668.0,280.0,1.0580156290823114e-06,22.0
6668.0,280.0,9.603399710176183e-07,23.0
6668.0,281.0,4.357056934047329e-07,0.0
6668.0,281.0,3.9133647819040204e-07,1.0
6668.0,281.0,3.5019987722740116e-07,2.0
6668.0,281.0,3.2319804053982137e-07,3.0
6668.0,281.0,2.613346776124109e-07,4.0
6668.0,281.0,2.480556053446937e-07,5.0
6668.0,281.0,2.638383690423629e-07,6.0
6668.0,281.0,3.3273742181090335e-07,7.0
6668.0,281.0,4.802650623985547e-07,8.0
6668.0,281.0,6.088090173337887e-07,9.0
6668.0,281.0,6.925717571991307e-07,10.0
6668.0,281.0,7.012554464625063e-07,11.0
6668.0,281.0,6.614499219559353e-07,12.0
6668.0,281.0,7.001779083787296e-07,13.0
6668.0,281.0,6.809723766502409e-07,14.0
6668.0,281.0,6.308351634580463e-07,15.0
6668.0,281.0,6.509914640839857e-07,16.0
6668.0,281.0,6.298843945605969e-07,17.0
6668.0,281.0,6.287751641802384e-07,18.0
6668.0,281.0,6.385680838239724e-07,19.0
6668.0,281.0,6.377757764094308e-07,20.0
6668.0,281.0,6.302330098229944e-07,21.0
6668.0,281.0,5.290078145411557e-07,22.0
6668.0,281.0,4.801699855088091e-07,23.0
6668.0,282.0,7.842702481285192e-07,0.0
6668.0,282.0,7.044056607427237e-07,1.0
6668.0,282.0,6.303597790093221e-07,2.0
6668.0,282.0,5.817564729716785e-07,3.0
6668.0,282.0,4.704024197023396e-07,4.0
6668.0,282.0,4.465000896204487e-07,5.0
6668.0,282.0,4.749090642762532e-07,6.0
6668.0,282.0,5.98927359259626e-07,7.0
6668.0,282.0,8.644771123173983e-07,8.0
6668.0,282.0,1.0958562312008193e-06,9.0
6668.0,282.0,1.2466291629584351e-06,10.0
6668.0,282.0,1.2622598036325112e-06,11.0
6668.0,282.0,1.1906098595206834e-06,12.0
6668.0,282.0,1.2603202350817131e-06,13.0
6668.0,282.0,1.2257502779704335e-06,14.0
6668.0,282.0,1.1355032942244833e-06,15.0
6668.0,282.0,1.1717846353511741e-06,16.0
6668.0,282.0,1.1337919102090743e-06,17.0
6668.0,282.0,1.1317952955244291e-06,18.0
6668.0,282.0,1.1494225508831502e-06,19.0
6668.0,282.0,1.1479963975369755e-06,20.0
6668.0,282.0,1.1344194176813896e-06,21.0
6668.0,282.0,9.522140661740803e-07,22.0
6668.0,282.0,8.643059739158565e-07,23.0
6668.0,284.0,3.4856455472378626e-07,0.0
6668.0,284.0,3.130691825523216e-07,1.0
6668.0,284.0,2.801599017819209e-07,2.0
6668.0,284.0,2.5855843243185703e-07,3.0
6668.0,284.0,2.090677420899287e-07,4.0
6668.0,284.0,1.9844448427575495e-07,5.0
6668.0,284.0,2.1107069523389028e-07,6.0
6668.0,284.0,2.6618993744872265e-07,7.0
6668.0,284.0,3.8421204991884365e-07,8.0
6668.0,284.0,4.870472138670308e-07,9.0
6668.0,284.0,5.540574057593045e-07,10.0
6668.0,284.0,5.61004357170005e-07,11.0
6668.0,284.0,5.291599375647481e-07,12.0
6668.0,284.0,5.601423267029835e-07,13.0
6668.0,284.0,5.447779013201926e-07,14.0
6668.0,284.0,5.046681307664369e-07,15.0
6668.0,284.0,5.207931712671885e-07,16.0
6668.0,284.0,5.039075156484774e-07,17.0
6668.0,284.0,5.030201313441906e-07,18.0
6668.0,284.0,5.108544670591778e-07,19.0
6668.0,284.0,5.102206211275446e-07,20.0
6668.0,284.0,5.041864078583954e-07,21.0
6668.0,284.0,4.232062516329245e-07,22.0
6668.0,284.0,3.8413598840704724e-07,23.0
6668.0,285.0,1.9171050509808245e-06,0.0
6668.0,285.0,1.721880504037769e-06,1.0
6668.0,285.0,1.540879459800565e-06,2.0
6668.0,285.0,1.422071378375214e-06,3.0
6668.0,285.0,1.149872581494608e-06,4.0
6668.0,285.0,1.0914446635166524e-06,5.0
6668.0,285.0,1.1608888237863968e-06,6.0
6668.0,285.0,1.4640446559679748e-06,7.0
6668.0,285.0,2.1131662745536404e-06,8.0
6668.0,285.0,2.67875967626867e-06,9.0
6668.0,285.0,3.047315731676175e-06,10.0
6668.0,285.0,3.0855239644350273e-06,11.0
6668.0,285.0,2.910379656606115e-06,12.0
6668.0,285.0,3.08078279686641e-06,13.0
6668.0,285.0,2.99627845726106e-06,14.0
6668.0,285.0,2.7756747192154037e-06,15.0
6668.0,285.0,2.864362441969537e-06,16.0
6668.0,285.0,2.7714913360666263e-06,17.0
6668.0,285.0,2.7666107223930487e-06,18.0
6668.0,285.0,2.8096995688254786e-06,19.0
6668.0,285.0,2.8062134162014955e-06,20.0
6668.0,285.0,2.773025243221175e-06,21.0
6668.0,285.0,2.327634383981085e-06,22.0
6668.0,285.0,2.1127479362387603e-06,23.0
6668.0,286.0,8.714113868094657e-08,0.0
6668.0,286.0,7.82672956380804e-08,1.0
6668.0,286.0,7.003997544548022e-08,2.0
6668.0,286.0,6.463960810796426e-08,3.0
6668.0,286.0,5.226693552248217e-08,4.0
6668.0,286.0,4.9611121068938737e-08,5.0
6668.0,286.0,5.276767380847257e-08,6.0
6668.0,286.0,6.654748436218066e-08,7.0
6668.0,286.0,9.605301247971091e-08,8.0
6668.0,286.0,1.217618034667577e-07,9.0
6668.0,286.0,1.3851435143982611e-07,10.0
6668.0,286.0,1.4025108929250124e-07,11.0
6668.0,286.0,1.3228998439118702e-07,12.0
6668.0,286.0,1.4003558167574588e-07,13.0
6668.0,286.0,1.3619447533004815e-07,14.0
6668.0,286.0,1.2616703269160923e-07,15.0
6668.0,286.0,1.301982928167971e-07,16.0
6668.0,286.0,1.2597687891211935e-07,17.0
6668.0,286.0,1.2575503283604766e-07,18.0
6668.0,286.0,1.2771361676479445e-07,19.0
6668.0,286.0,1.2755515528188615e-07,20.0
6668.0,286.0,1.2604660196459884e-07,21.0
6668.0,286.0,1.0580156290823113e-07,22.0
6668.0,286.0,9.603399710176181e-08,23.0
6668.0,287.0,6.09987970766626e-07,0.0
6668.0,287.0,5.478710694665627e-07,1.0
6668.0,287.0,4.902798281183615e-07,2.0
6668.0,287.0,4.5247725675574983e-07,3.0
6668.0,287.0,3.6586854865737524e-07,4.0
6668.0,287.0,3.472778474825712e-07,5.0
6668.0,287.0,3.69373716659308e-07,6.0
6668.0,287.0,4.6583239053526465e-07,7.0
6668.0,287.0,6.723710873579764e-07,8.0
6668.0,287.0,8.52332624267304e-07,9.0
6668.0,287.0,9.696004600787827e-07,10.0
6668.0,287.0,9.817576250475086e-07,11.0
6668.0,287.0,9.260298907383092e-07,12.0
6668.0,287.0,9.802490717302214e-07,13.0
6668.0,287.0,9.53361327310337e-07,14.0
6668.0,287.0,8.831692288412647e-07,15.0
6668.0,287.0,9.113880497175798e-07,16.0
6668.0,287.0,8.818381523848355e-07,17.0
6668.0,287.0,8.802852298523336e-07,18.0
6668.0,287.0,8.939953173535613e-07,19.0
6668.0,287.0,8.92886086973203e-07,20.0
6668.0,287.0,8.82326213752192e-07,21.0
6668.0,287.0,7.40610940357618e-07,22.0
6668.0,287.0,6.722379797123327e-07,23.0
6668.0,289.0,1.0892642335117575e-05,0.0
6668.0,289.0,9.78341195475938e-06,1.0
6668.0,289.0,8.75499693068443e-06,2.0
6668.0,289.0,8.079951013494981e-06,3.0
6668.0,289.0,6.533366940309825e-06,4.0
6668.0,289.0,6.201390133616919e-06,5.0
6668.0,289.0,6.595959226058621e-06,6.0
6668.0,289.0,8.318435545272014e-06,7.0
6668.0,289.0,1.2006626559963045e-05,8.0
6668.0,289.0,1.5220225433343672e-05,9.0
6668.0,289.0,1.7314293929977082e-05,10.0
6668.0,289.0,1.7531386161561456e-05,11.0
6668.0,289.0,1.6536248048897248e-05,12.0
6668.0,289.0,1.750444770946704e-05,13.0
6668.0,289.0,1.7024309416254857e-05,14.0
6668.0,289.0,1.5770879086450078e-05,15.0
6668.0,289.0,1.6274786602098528e-05,16.0
6668.0,289.0,1.5747109864013842e-05,17.0
6668.0,289.0,1.5719379104504882e-05,18.0
6668.0,289.0,1.5964202095598216e-05,19.0
6668.0,289.0,1.5944394410234678e-05,20.0
6668.0,289.0,1.575582524557378e-05,21.0
6668.0,289.0,1.3225195363527987e-05,22.0
6668.0,289.0,1.2004249637719407e-05,23.0
6668.0,290.0,1.7428227736189316e-07,0.0
6668.0,290.0,1.5653459127616082e-07,1.0
6668.0,290.0,1.4007995089096047e-07,2.0
6668.0,290.0,1.2927921621592854e-07,3.0
6668.0,290.0,1.0453387104496437e-07,4.0
6668.0,290.0,9.922224213787749e-08,5.0
6668.0,290.0,1.0553534761694516e-07,6.0
6668.0,290.0,1.3309496872436135e-07,7.0
6668.0,290.0,1.9210602495942188e-07,8.0
6668.0,290.0,2.4352360693351544e-07,9.0
6668.0,290.0,2.770287028796523e-07,10.0
6668.0,290.0,2.8050217858500253e-07,11.0
6668.0,290.0,2.645799687823741e-07,12.0
6668.0,290.0,2.800711633514918e-07,13.0
6668.0,290.0,2.7238895066009634e-07,14.0
6668.0,290.0,2.523340653832185e-07,15.0
6668.0,290.0,2.603965856335943e-07,16.0
6668.0,290.0,2.5195375782423876e-07,17.0
6668.0,290.0,2.5151006567209537e-07,18.0
6668.0,290.0,2.5542723352958895e-07,19.0
6668.0,290.0,2.5511031056377234e-07,20.0
6668.0,290.0,2.5209320392919774e-07,21.0
6668.0,290.0,2.1160312581646228e-07,22.0
6668.0,290.0,1.9206799420352367e-07,23.0
6668.0,292.0,4.357056934047329e-07,0.0
6668.0,292.0,3.9133647819040204e-07,1.0
6668.0,292.0,3.5019987722740116e-07,2.0
6668.0,292.0,3.2319804053982137e-07,3.0
6668.0,292.0,2.613346776124109e-07,4.0
6668.0,292.0,2.480556053446937e-07,5.0
6668.0,292.0,2.638383690423629e-07,6.0
6668.0,292.0,3.3273742181090335e-07,7.0
6668.0,292.0,4.802650623985547e-07,8.0
6668.0,292.0,6.088090173337887e-07,9.0
6668.0,292.0,6.925717571991307e-07,10.0
6668.0,292.0,7.012554464625063e-07,11.0
6668.0,292.0,6.614499219559353e-07,12.0
6668.0,292.0,7.001779083787296e-07,13.0
6668.0,292.0,6.809723766502409e-07,14.0
6668.0,292.0,6.308351634580463e-07,15.0
6668.0,292.0,6.509914640839857e-07,16.0
6668.0,292.0,6.298843945605969e-07,17.0
6668.0,292.0,6.287751641802384e-07,18.0
6668.0,292.0,6.385680838239724e-07,19.0
6668.0,292.0,6.377757764094308e-07,20.0
6668.0,292.0,6.302330098229944e-07,21.0
6668.0,292.0,5.290078145411557e-07,22.0
6668.0,292.0,4.801699855088091e-07,23.0
6668.0,297.0,6.09987970766626e-07,0.0
6668.0,297.0,5.478710694665627e-07,1.0
6668.0,297.0,4.902798281183615e-07,2.0
6668.0,297.0,4.5247725675574983e-07,3.0
6668.0,297.0,3.6586854865737524e-07,4.0
6668.0,297.0,3.472778474825712e-07,5.0
6668.0,297.0,3.69373716659308e-07,6.0
6668.0,297.0,4.6583239053526465e-07,7.0
6668.0,297.0,6.723710873579764e-07,8.0
6668.0,297.0,8.52332624267304e-07,9.0
6668.0,297.0,9.696004600787827e-07,10.0
6668.0,297.0,9.817576250475086e-07,11.0
6668.0,297.0,9.260298907383092e-07,12.0
6668.0,297.0,9.802490717302214e-07,13.0
6668.0,297.0,9.53361327310337e-07,14.0
6668.0,297.0,8.831692288412647e-07,15.0
6668.0,297.0,9.113880497175798e-07,16.0
6668.0,297.0,8.818381523848355e-07,17.0
6668.0,297.0,8.802852298523336e-07,18.0
6668.0,297.0,8.939953173535613e-07,19.0
6668.0,297.0,8.92886086973203e-07,20.0
6668.0,297.0,8.82326213752192e-07,21.0
6668.0,297.0,7.40610940357618e-07,22.0
6668.0,297.0,6.722379797123327e-07,23.0
6668.0,298.0,3.31136326987597e-06,0.0
6668.0,298.0,2.9741572342470553e-06,1.0
6668.0,298.0,2.6615190669282488e-06,2.0
6668.0,298.0,2.456305108102642e-06,3.0
6668.0,298.0,1.9861435498543228e-06,4.0
6668.0,298.0,1.8852226006196724e-06,5.0
6668.0,298.0,2.005171604721958e-06,6.0
6668.0,298.0,2.5288044057628654e-06,7.0
6668.0,298.0,3.6500144742290152e-06,8.0
6668.0,298.0,4.626948531736793e-06,9.0
6668.0,298.0,5.263545354713393e-06,10.0
6668.0,298.0,5.3295413931150475e-06,11.0
6668.0,298.0,5.0270194068651076e-06,12.0
6668.0,298.0,5.321352103678345e-06,13.0
6668.0,298.0,5.17539006254183e-06,14.0
6668.0,298.0,4.7943472422811515e-06,15.0
6668.0,298.0,4.947535127038291e-06,16.0
6668.0,298.0,4.787121398660536e-06,17.0
6668.0,298.0,4.778691247769811e-06,18.0
6668.0,298.0,4.85311743706219e-06,19.0
6668.0,298.0,4.847095900711674e-06,20.0
6668.0,298.0,4.789770874654757e-06,21.0
6668.0,298.0,4.020459390512784e-06,22.0
6668.0,298.0,3.6492918898669497e-06,23.0
6668.0,299.0,4.095633518002963e-06,0.0
6668.0,299.0,3.6785628949884084e-06,1.0
6668.0,299.0,3.291878845936344e-06,2.0
6668.0,299.0,3.0380615810731888e-06,3.0
6668.0,299.0,2.456545969555747e-06,4.0
6668.0,299.0,2.331722690239252e-06,5.0
6668.0,299.0,2.4800806689972872e-06,6.0
6668.0,299.0,3.127731765021326e-06,7.0
6668.0,299.0,4.5144915865447315e-06,8.0
6668.0,299.0,5.72280476293548e-06,9.0
6668.0,299.0,6.510174517669402e-06,10.0
6668.0,299.0,6.5918011967451025e-06,11.0
6668.0,299.0,6.217629266383474e-06,12.0
6668.0,299.0,6.581672338757605e-06,13.0
6668.0,299.0,6.401140340509879e-06,14.0
6668.0,299.0,5.9298505365034255e-06,15.0
6668.0,299.0,6.119319762387185e-06,16.0
6668.0,299.0,5.920913308867404e-06,17.0
6668.0,299.0,5.910486543292038e-06,18.0
6668.0,299.0,6.0025399879431034e-06,19.0
