grid_row,grid_col,probability
6712,289,7.552889105964516e-06
6712,293,5.0352594039763445e-06
6713,279,1.2588148509940862e-05
6713,287,2.5176297019881722e-06
6713,288,7.552889105964516e-06
6713,289,5.790548314572796e-05
6713,293,5.0352594039763445e-06
6714,289,1.0070518807952689e-05
6714,290,7.552889105964516e-06
6715,290,2.265866731789355e-05
6716,290,5.0352594039763445e-06
6717,290,3.776444552982258e-05
6717,291,1.7623407913917204e-05
6719,289,2.5176297019881722e-06
6719,290,2.5176297019881723e-05
6719,291,5.0352594039763445e-06
